date,FTSEUROFIRST 80,volume
2020-02-06,5234.16,0
2020-02-07,5225.32,0
2020-02-10,5218.38,0
2020-02-11,5261.07,0
2020-02-12,5302.63,0
2020-02-13,5292.62,0
2020-02-14,5285.43,0
2020-02-17,5299.14,0
2020-02-18,5272.71,0
2020-02-19,5314.31,0
2020-02-20,5259.67,0
2020-02-21,5224.89,0
2020-02-24,5020.16,0
2020-02-25,4919.34,0
2020-02-26,4925.29,0
2020-02-27,4758.74,0
2020-02-28,4590.15,0
2020-03-02,4599.57,0
2020-03-03,4638.65,0
2020-03-04,4701.42,0
2020-03-05,4618.31,0
2020-03-06,4449.02,0
2020-03-09,4078.29,0
2020-03-10,4013.48,0
2020-03-11,4002.51,0
2020-03-12,3493.6,0
2020-03-13,3547.22,0
2020-03-16,3356.21,0
2020-03-17,3456.43,0
2020-03-18,3278.96,0
2020-03-19,3376.09,0
2020-03-20,3494.32,0
2020-03-23,3406.41,0
2020-03-24,3710.42,0
2020-03-25,3822.45,0
2020-03-26,3886.92,0
2020-03-27,3727.77,0
2020-03-30,3764.31,0
2020-03-31,3795.82,0
2020-04-01,3657.78,0
2020-04-02,3673.53,0
2020-04-03,3637.66,0
2020-04-06,3811.69,0
2020-04-07,3897.46,0
2020-04-08,3893.03,0
2020-04-09,3948.5,0
2020-04-14,3977.84,0
2020-04-15,3827.5,0
2020-04-16,3834.22,0
2020-04-17,3934.36,0
2020-04-20,3958.68,0
2020-04-21,3804.32,0
2020-04-22,3866.12,0
2020-04-23,3897.32,0
2020-04-24,3836.07,0
2020-04-27,3935.51,0
2020-04-28,3997.46,0
2020-04-29,4091.94,0
2020-04-30,4003.92,0
2020-05-04,3847.9,0
2020-05-05,3929.9,0
2020-05-06,3890.31,0
2020-05-07,3942.65,0
2020-05-08,3979.04,0
2020-05-11,3943.8,0
2020-05-12,3945.16,0
2020-05-13,3844.19,0
2020-05-14,3775.22,0
2020-05-15,3785.87,0
2020-05-18,3973.13,0
2020-05-19,3960.93,0
2020-05-20,4014.5,0
2020-05-21,3967.18,0
2020-05-22,3973.25,0
2020-05-25,4060.61,0
2020-05-26,4112.62,0
2020-05-27,4185.41,0
2020-05-28,4243.56,0
2020-05-29,4175.71,0
2020-06-01,4217.04,0
2020-06-02,4324.37,0
2020-06-03,4474.59,0
2020-06-04,4468,0
2020-06-05,4620.38,0
2020-06-08,4608.19,0
2020-06-09,4540.47,0
2020-06-10,4504.71,0
2020-06-11,4302.09,0
2020-06-12,4317.59,0
2020-06-15,4294.58,0
2020-06-16,4433.87,0
2020-06-17,4464.23,0
2020-06-18,4425.97,0
2020-06-19,4447.64,0
2020-06-22,4410.95,0
2020-06-23,4487.51,0
2020-06-24,4350.28,0
2020-06-25,4382.98,0
2020-06-26,4360.92,0
2020-06-29,4396.98,0
2020-06-30,4399.62,0
2020-07-01,4388.82,0
2020-07-02,4507.99,0
2020-07-03,4472.93,0
2020-07-06,4551.81,0
2020-07-07,4512.76,0
2020-07-08,4469.58,0
2020-07-09,4434.4,0
2020-07-10,4484.28,0
2020-07-13,4553.42,0
2020-07-14,4515.92,0
2020-07-15,4582.88,0
2020-07-16,4566.03,0
2020-07-17,4564.16,0
2020-07-20,4599.28,0
2020-07-21,4623.88,0
2020-07-22,4581.8,0
2020-07-23,4581.26,0
2020-07-24,4502.38,0
2020-07-27,4489.4,0
2020-07-28,4490.16,0
2020-07-29,4489.06,0
2020-07-30,4361.25,0
2020-07-31,4312.63,0
2020-08-03,4409.89,0
2020-08-04,4419.96,0
2020-08-05,4436.42,0
2020-08-06,4398.79,0
2020-08-07,4414.75,0
2020-08-10,4428.71,0
2020-08-11,4524.73,0
2020-08-12,4568.51,0
2020-08-13,4540.11,0
2020-08-14,4487.72,0
2020-08-17,4491.61,0
2020-08-18,4470.01,0
2020-08-19,4505.17,0
2020-08-20,4446.24,0
2020-08-21,4427.78,0
2020-08-24,4523.38,0
2020-08-25,4523.06,0
2020-08-26,4561.8,0
2020-08-27,4526.85,0
2020-08-28,4510.94,0
2020-08-31,4454.62,0
2020-09-01,4457.21,0
2020-09-02,4532.92,0
2020-09-03,4490.29,0
2020-09-04,4436.38,0
2020-09-07,4504.65,0
2020-09-08,4444.43,0
2020-09-09,4524.41,0
2020-09-10,4511.73,0
2020-09-11,4511.83,0
2020-09-14,4513.44,0
2020-09-15,4527.76,0
2020-09-16,4539.9,0
2020-09-17,4509.48,0
2020-09-18,4466.06,0
2020-09-21,4301.41,0
2020-09-22,4304.9,0
2020-09-23,4325.5,0
2020-09-24,4301.07,0
2020-09-25,4270.28,0
2020-09-28,4384.94,0
2020-09-29,4373.65,0
2020-09-30,4354.07,0
2020-10-01,4361.77,0
2020-10-02,4359.83,0
2020-10-05,4402.96,0
2020-10-06,4421.63,0
2020-10-07,4421.05,0
2020-10-08,4455.12,0
2020-10-09,4476.96,0
2020-10-12,4509.28,0
2020-10-13,4482.22,0
2020-10-14,4479.23,0
2020-10-15,4375.35,0
2020-10-16,4443.85,0
2020-10-19,4428.42,0
2020-10-20,4423.35,0
2020-10-21,4356.14,0
2020-10-22,4347.33,0
2020-10-23,4383.11,0
2020-10-26,4265.7,0
2020-10-27,4215.36,0
2020-10-28,4070.78,0
2020-10-29,4062,0
2020-10-30,4063.07,0
2020-11-02,4140.68,0
2020-11-03,4245.19,0
2020-11-04,4330.01,0
2020-11-05,4395.44,0
2020-11-06,4378.57,0
2020-11-09,4643.81,0
2020-11-10,4692.89,0
2020-11-11,4726.16,0
2020-11-12,4676.21,0
2020-11-13,4685.64,0
2020-11-16,4737.31,0
2020-11-17,4740.48,0
2020-11-18,4761.83,0
2020-11-19,4724.6,0
2020-11-20,4745.21,0
2020-11-23,4737.38,0
2020-11-24,4798.15,0
2020-11-25,4806.28,0
2020-11-26,4801.38,0
2020-11-27,4832.56,0
2020-11-30,4784.05,0
2020-12-01,4825.8,0
2020-12-02,4825.13,0
2020-12-03,4818.12,0
2020-12-04,4850.61,0
2020-12-07,4831.34,0
2020-12-08,4827.91,0
2020-12-09,4834.98,0
2020-12-10,4822.07,0
2020-12-11,4770.61,0
2020-12-14,4795.07,0
2020-12-15,4820.05,0
2020-12-16,4847.21,0
2020-12-17,4866.5,0
2020-12-18,4848.65,0
2020-12-21,4715.41,0
2020-12-22,4782.39,0
2020-12-23,4838.91,0
2020-12-24,4845.47,0
2020-12-28,4891.67,0
2020-12-29,4899.24,0
2020-12-30,4884.43,0
2020-12-31,4860.02,0
2021-01-04,4880.6,0
2021-01-05,4855.89,0
2021-01-06,4933.09,0
2021-01-07,4955.89,0
2021-01-08,4996.4,0
2021-01-11,4961.1,0
2021-01-12,4955.54,0
2021-01-13,4968.12,0
2021-01-14,4996.78,0
2021-01-15,4936.59,0
2021-01-18,4940.03,0
2021-01-19,4927.12,0
2021-01-20,4969.26,0
2021-01-21,4966.21,0
2021-01-22,4941.02,0
2021-01-25,4878.45,0
2021-01-26,4926.16,0
2021-01-27,4853.61,0
2021-01-28,4879.54,0
2021-01-29,4781.21,0
2021-02-01,4844.22,0
2021-02-02,4917.49,0
