nullme,UK STERLING 3M DEPOSIT (FT/RFV) - MIDDLE RATE,JAPANESE YEN 3M DEPOSIT (FT/RFV) - MIDDLE RATE,SWISS 3 MONTH LIBOR (SNB) - MIDDLE RATE,EURONIA OVERNIGHT AVG. (LDN:WMBA) - MIDDLE RATE
1992-05-20,0.099531,0.047188,0.09125,null
1992-05-21,0.099063,0.047188,0.090625,null
1992-05-22,0.099063,0.046875,0.0901563,null
1992-05-25,0.099063,0.046875,0.0901563,null
1992-05-26,0.099375,0.047188,0.09125,null
1992-05-27,0.100625,0.047188,0.093125,null
1992-05-28,0.100625,0.047188,0.093125,null
1992-05-29,0.100313,0.047188,0.094375,null
1992-06-01,0.100313,0.046875,0.0946875,null
1992-06-02,0.099063,0.046563,0.09375,null
1992-06-03,0.099531,0.046563,0.09375,null
1992-06-04,0.099063,0.04625,0.09375,null
1992-06-05,0.099375,0.04655998,0.09375,null
1992-06-08,0.099219,0.046563,0.09375,null
1992-06-09,0.099375,0.046563,0.094375,null
1992-06-10,0.099375,0.045938,0.094375,null
1992-06-11,0.099063,0.045938,0.094375,null
1992-06-12,0.099375,0.045625,0.0940625,null
1992-06-15,0.099688,0.04625,0.094375,null
1992-06-16,0.099844,0.045938,0.0932813,null
1992-06-17,0.099688,0.045938,0.0925,null
1992-06-18,0.099688,0.045938,0.0925,null
1992-06-19,0.099688,0.045,0.0925,null
1992-06-22,0.099688,0.044375,0.0925,null
1992-06-23,0.1,0.044375,0.0935938,null
1992-06-24,0.100313,0.045,0.094375,null
1992-06-25,0.100313,0.045,0.09375,null
1992-06-26,0.100625,0.045,0.0925,null
1992-06-29,0.100313,0.045,0.0925,null
1992-06-30,0.100625,0.045,0.0925,null
1992-07-01,0.100313,0.045,0.093125,null
1992-07-02,0.099375,0.044688,0.0925,null
1992-07-03,0.098125,0.043125,0.0901563,null
1992-07-06,0.099063,0.044375,0.090625,null
1992-07-07,0.099844,0.044375,0.090625,null
1992-07-08,0.100313,0.04375,0.090625,null
1992-07-09,0.100625,0.044375,0.0901563,null
1992-07-10,0.100313,0.044063,0.0890625,null
1992-07-13,0.10125,0.044063,0.09,null
1992-07-14,0.101563,0.044375,0.08875,null
1992-07-15,0.101875,0.044688,0.08875,null
1992-07-16,0.10125,0.044688,0.0896875,null
1992-07-17,0.101875,0.044688,0.089375,null
1992-07-20,0.102813,0.044063,0.089375,null
1992-07-21,0.101875,0.04375,0.08875,null
1992-07-22,0.102188,0.042813,0.0890625,null
1992-07-23,0.102813,0.043438,0.0882813,null
1992-07-24,0.102188,0.04625,0.0864063,null
1992-07-27,0.101875,0.040313,0.08625,null
1992-07-28,0.1025,0.040313,0.08625,null
1992-07-29,0.102813,0.040313,0.085625,null
1992-07-30,0.1025,0.040313,0.086875,null
1992-07-31,0.103125,0.040313,0.08625,null
1992-08-03,0.10375,0.040313,0.085625,null
1992-08-04,0.1025,0.040313,0.084375,null
1992-08-05,0.102813,0.040625,0.085625,null
1992-08-06,0.103125,0.040625,0.085,null
1992-08-07,0.103125,0.040625,0.0848438,null
1992-08-10,0.101875,0.040625,0.084375,null
1992-08-11,0.101875,0.039375,0.08375,null
1992-08-12,0.101875,0.039375,0.084375,null
1992-08-13,0.101875,0.039375,0.084375,null
1992-08-14,0.101875,0.039063,0.084375,null
1992-08-17,0.101875,0.039688,0.08375,null
1992-08-18,0.101875,0.039688,0.0840625,null
1992-08-19,0.102188,0.037813,0.084375,null
1992-08-20,0.102188,0.037813,0.0840625,null
1992-08-21,0.104063,0.038125,0.0820313,null
1992-08-24,0.107188,0.038438,0.0815625,null
1992-08-25,0.108125,0.037813,0.079375,null
1992-08-26,0.106875,0.037813,0.0801563,null
1992-08-27,0.105625,0.038438,0.0801563,null
1992-08-28,0.105,0.037813,0.07875,null
1992-08-31,0.105,0.037813,0.07875,null
1992-09-01,0.105625,0.039688,0.078125,null
1992-09-02,0.104375,0.039688,0.07875,null
1992-09-03,0.1025,0.03875,0.08,null
1992-09-04,0.1025,0.03875,0.0807813,null
1992-09-07,0.101875,0.03875,0.08,null
1992-09-08,0.103125,0.03875,0.07875,null
1992-09-09,0.104688,0.04,0.078125,null
1992-09-10,0.104375,0.039375,0.07875,null
1992-09-11,0.105625,0.039375,0.078125,null
1992-09-14,0.1025,0.03875,0.0734375,null
1992-09-15,0.10625,0.03875,0.0725,null
1992-09-16,0.103281,0.039375,0.07125,null
1992-09-17,0.10125,0.04,0.069375,null
1992-09-18,0.09875,0.04,0.07,null
1992-09-21,0.0925,0.04,0.071875,null
1992-09-22,0.09,0.04,0.07,null
1992-09-23,0.09125,0.04,0.066875,null
1992-09-24,0.09125,0.04,0.0671875,null
1992-09-25,0.091875,0.04,0.0679688,null
1992-09-28,0.089375,0.040625,0.06875,null
1992-09-29,0.089375,0.040625,0.07,null
1992-09-30,0.09,0.039063,0.0698438,null
1992-10-01,0.09,0.039063,0.068125,null
1992-10-02,0.090625,0.039375,0.066875,null
1992-10-05,0.09125,0.039063,0.0678125,null
1992-10-06,0.090625,0.039063,0.065625,null
1992-10-07,0.089375,0.039063,0.06375,null
1992-10-08,0.08875,0.039375,0.06375,null
1992-10-09,0.088125,0.039063,0.064375,null
1992-10-12,0.086875,0.03875,0.064375,null
1992-10-13,0.08625,0.039063,0.065625,null
1992-10-14,0.085625,0.039063,0.065,null
1992-10-15,0.085,0.039063,0.065625,null
1992-10-16,0.07875,0.038438,0.065,null
1992-10-19,0.07875,0.038438,0.0625,null
1992-10-20,0.07625,0.03875,0.0625,null
1992-10-21,0.076875,0.038438,0.0632813,null
1992-10-22,0.075625,0.038438,0.06375,null
1992-10-23,0.07875,0.037813,0.061875,null
1992-10-26,0.07875,0.037813,0.06125,null
1992-10-27,0.0775,0.0375,0.0621875,null
1992-10-28,0.074375,0.0375,0.0628125,null
1992-10-29,0.07375,0.037813,0.0626563,null
1992-10-30,0.075,0.036875,0.06375,null
1992-11-02,0.075625,0.037813,0.064375,null
1992-11-03,0.071875,0.0375,0.064375,null
1992-11-04,0.0725,0.0375,0.0632813,null
1992-11-05,0.0725,0.038438,0.0625,null
1992-11-06,0.07125,0.037813,0.0642188,null
1992-11-09,0.07,0.037813,0.065625,null
1992-11-10,0.069375,0.0375,0.0665625,null
1992-11-11,0.069375,0.0375,0.066875,null
1992-11-12,0.07,0.037813,0.0689063,null
1992-11-13,0.07125,0.037813,0.068125,null
1992-11-16,0.0725,0.037188,0.0684375,null
1992-11-17,0.071875,0.037188,0.0701563,null
1992-11-18,0.071875,0.037813,0.0703125,null
1992-11-19,0.070625,0.037813,0.0679688,null
1992-11-20,0.07125,0.037813,0.0659375,null
1992-11-23,0.0725,0.037813,0.065625,null
1992-11-24,0.071875,0.037813,0.065625,null
1992-11-25,0.071875,0.037813,0.065625,null
1992-11-26,0.071875,0.038125,0.0659375,null
1992-11-27,0.072188,0.038125,0.0659375,null
1992-11-30,0.074375,0.038125,0.0670313,null
1992-12-01,0.07375,0.038125,0.0673438,null
1992-12-02,0.0725,0.037188,0.065625,null
1992-12-03,0.07125,0.037188,0.064375,null
1992-12-04,0.070938,0.037188,0.0629688,null
1992-12-07,0.070625,0.036872,0.0642188,null
1992-12-08,0.070938,0.036875,0.0648438,null
1992-12-09,0.070938,0.037188,0.0642188,null
1992-12-10,0.070938,0.037813,0.0632813,null
1992-12-11,0.070938,0.037813,0.063125,null
1992-12-14,0.070625,0.037813,0.0628125,null
1992-12-15,0.07125,0.0375,0.0634375,null
1992-12-16,0.071875,0.0375,0.064375,null
1992-12-17,0.071875,0.0375,0.063125,null
1992-12-18,0.071875,0.037813,0.0628125,null
1992-12-21,0.071875,0.037813,0.0626563,null
1992-12-22,0.071875,0.037813,0.0626563,null
1992-12-23,0.072188,0.03875,0.0625,null
1992-12-24,0.07125,0.03875,0.0621875,null
1992-12-25,0.07125,0.03875,0.0621875,null
1992-12-28,0.07125,0.03875,0.0621875,null
1992-12-29,0.071875,0.037813,0.0617188,null
1992-12-30,0.07,0.037813,0.06,null
1992-12-31,0.07,0.037813,0.06,null
1993-01-01,0.07,0.037813,0.06,null
1993-01-04,0.070625,0.037813,0.059375,null
1993-01-05,0.07125,0.0375,0.058125,null
1993-01-06,0.071875,0.037188,0.0576563,null
1993-01-07,0.071875,0.0375,0.05625,null
1993-01-08,0.071875,0.0375,0.0576563,null
1993-01-11,0.071875,0.0375,0.056875,null
1993-01-12,0.07125,0.0375,0.05625,null
1993-01-13,0.070625,0.037188,0.056875,null
1993-01-14,0.07,0.037188,0.056875,null
1993-01-15,0.069375,0.037188,0.056875,null
1993-01-18,0.069375,0.037188,0.056875,null
1993-01-19,0.069375,0.037188,0.0575,null
1993-01-20,0.069375,0.037188,0.056875,null
1993-01-21,0.06875,0.037188,0.05625,null
1993-01-22,0.06875,0.036563,0.055625,null
1993-01-25,0.07,0.036563,0.055625,null
1993-01-26,0.0625,0.035313,0.0557813,null
1993-01-27,0.0625,0.035313,0.05625,null
1993-01-28,0.0625,0.035313,0.055625,null
1993-01-29,0.063125,0.034375,0.054375,null
1993-02-01,0.06125,0.034688,0.054375,null
1993-02-02,0.06125,0.034063,0.055,null
1993-02-03,0.061875,0.034063,0.0545313,null
1993-02-04,0.060625,0.032813,0.054375,null
1993-02-05,0.060625,0.032813,0.05375,null
1993-02-08,0.06125,0.032813,0.0540625,null
1993-02-09,0.061875,0.032188,0.055,null
1993-02-10,0.06125,0.032813,0.0546875,null
1993-02-11,0.06125,0.0325,0.0551563,null
1993-02-12,0.06125,0.0325,0.055625,null
1993-02-15,0.06125,0.032813,0.056875,null
1993-02-16,0.061875,0.032188,0.0571875,null
1993-02-17,0.0625,0.0325,0.05625,null
1993-02-18,0.061563,0.032813,0.055625,null
1993-02-19,0.061563,0.032813,0.05625,null
1993-02-22,0.061563,0.032813,0.0551563,null
1993-02-23,0.06125,0.032813,0.0546875,null
1993-02-24,0.06125,0.032813,0.055,null
1993-02-25,0.061563,0.032813,0.0553125,null
1993-02-26,0.06125,0.032813,0.055,null
1993-03-01,0.059375,0.032813,0.0539063,null
1993-03-02,0.059375,0.032813,0.05375,null
1993-03-03,0.06,0.032813,0.0526563,null
1993-03-04,0.06,0.032813,0.0525,null
1993-03-05,0.06,0.032813,0.0526563,null
1993-03-08,0.059375,0.032813,0.0521875,null
1993-03-09,0.059375,0.0325,0.0525,null
1993-03-10,0.059375,0.0325,0.051875,null
1993-03-11,0.058438,0.0325,0.0509375,null
1993-03-12,0.059375,0.032188,0.050625,null
1993-03-15,0.059063,0.032188,0.050625,null
1993-03-16,0.06,0.0325,0.0515625,null
1993-03-17,0.059688,0.0325,0.05125,null
1993-03-18,0.059688,0.0325,0.0510938,null
1993-03-19,0.060625,0.0325,0.0503125,null
1993-03-22,0.060625,0.033125,0.050625,null
1993-03-23,0.060469,0.03375,0.05125,null
1993-03-24,0.060313,0.033438,0.051875,null
1993-03-25,0.060313,0.03375,0.0515625,null
1993-03-26,0.060313,0.034063,0.05125,null
1993-03-29,0.05875,0.034063,0.05125,null
1993-03-30,0.059063,0.034063,0.0509375,null
1993-03-31,0.059375,0.032813,0.051875,null
1993-04-01,0.059375,0.032813,0.0521875,null
1993-04-02,0.059063,0.032813,0.0525,null
1993-04-05,0.059375,0.0325,0.051875,null
1993-04-06,0.059375,0.0325,0.051875,null
1993-04-07,0.05875,0.0325,0.050625,null
1993-04-08,0.058125,0.0325,0.050625,null
1993-04-09,0.058125,0.0325,0.050625,null
1993-04-12,0.058125,0.0325,0.050625,null
1993-04-13,0.058438,0.0325,0.050625,null
1993-04-14,0.05875,0.0325,0.050625,null
1993-04-15,0.06,0.031875,0.05125,null
1993-04-16,0.06,0.031875,0.05125,null
1993-04-19,0.060313,0.032188,0.05125,null
1993-04-20,0.06,0.032188,0.051875,null
1993-04-21,0.06,0.032188,0.0517188,null
1993-04-22,0.06,0.032188,0.05125,null
1993-04-23,0.059844,0.032188,0.0503125,null
1993-04-26,0.060625,0.032188,0.05125,null
1993-04-27,0.06125,0.032188,0.05125,null
1993-04-28,0.060313,0.032188,0.050625,null
1993-04-29,0.06125,0.032188,0.05125,null
1993-04-30,0.06125,0.032188,0.05125,null
1993-05-03,0.06125,0.032188,0.05125,null
1993-05-04,0.060313,0.032188,0.05125,null
1993-05-05,0.060313,0.032188,0.050625,null
1993-05-06,0.06,0.032188,0.05,null
1993-05-07,0.059375,0.032188,0.05,null
1993-05-10,0.059375,0.0325,0.0503125,null
1993-05-11,0.059375,0.0325,0.050625,null
1993-05-12,0.059375,0.032188,0.050625,null
1993-05-13,0.06,0.0325,0.05,null
1993-05-14,0.06,0.032188,0.050625,null
1993-05-17,0.06125,0.032188,0.0509375,null
1993-05-18,0.06125,0.032188,0.05125,null
1993-05-19,0.060625,0.032188,0.05125,null
1993-05-20,0.06,0.032813,0.0515625,null
1993-05-21,0.06,0.032813,0.0514063,null
1993-05-24,0.059375,0.032813,0.0515625,null
1993-05-25,0.059375,0.032813,0.05125,null
1993-05-26,0.059375,0.032813,0.05125,null
1993-05-27,0.05875,0.032813,0.0514063,null
1993-05-28,0.05875,0.0325,0.0515625,null
1993-05-31,0.05875,0.0325,0.0515625,null
1993-06-01,0.057813,0.0325,0.051875,null
1993-06-02,0.05875,0.0325,0.0520313,null
1993-06-03,0.05875,0.032188,0.0514063,null
1993-06-04,0.059063,0.032188,0.05125,null
1993-06-07,0.059375,0.0325,0.05125,null
1993-06-08,0.059375,0.032188,0.051875,null
1993-06-09,0.05875,0.032188,0.05125,null
1993-06-10,0.05875,0.032188,0.0514063,null
1993-06-11,0.05875,0.032188,0.0514063,null
1993-06-14,0.059063,0.032188,0.0514063,null
1993-06-15,0.05875,0.032188,0.05125,null
1993-06-16,0.058594,0.032188,0.0509375,null
1993-06-17,0.05875,0.0321875,0.0507813,null
1993-06-18,0.05875,0.0321875,0.0507813,null
1993-06-21,0.05875,0.031875,0.050625,null
1993-06-22,0.058438,0.0321875,0.050625,null
1993-06-23,0.05875,0.032188,0.050625,null
1993-06-24,0.05875,0.032188,0.050625,null
1993-06-25,0.059375,0.032188,0.050625,null
1993-06-28,0.059688,0.031875,0.050625,null
1993-06-29,0.059375,0.031875,0.050625,null
1993-06-30,0.059063,0.0325,0.0503125,null
1993-07-01,0.05875,0.0325,0.049375,null
1993-07-02,0.05875,0.0325,0.0489063,null
1993-07-05,0.05875,0.0321875,0.0492188,null
1993-07-06,0.05875,0.031875,0.0489063,null
1993-07-07,0.059375,0.0321875,0.04875,null
1993-07-08,0.059375,0.0321875,0.048125,null
1993-07-09,0.059375,0.0321875,0.046875,null
1993-07-12,0.059375,0.0321875,0.0464063,null
1993-07-13,0.059688,0.031875,0.046875,null
1993-07-14,0.059688,0.031875,0.0475,null
1993-07-15,0.059375,0.032188,0.046875,null
1993-07-16,0.059688,0.032188,0.046875,null
1993-07-19,0.059688,0.032188,0.046875,null
1993-07-20,0.06,0.032188,0.0475,null
1993-07-21,0.060313,0.0321875,0.0475,null
1993-07-22,0.06,0.0321875,0.0475,null
1993-07-23,0.059688,0.0321875,0.046875,null
1993-07-26,0.06,0.0321875,0.046875,null
1993-07-27,0.059688,0.0321875,0.046875,null
1993-07-28,0.05875,0.0321875,0.046875,null
1993-07-29,0.05875,0.0321875,0.046875,null
1993-07-30,0.058438,0.0321875,0.046875,null
1993-08-02,0.058125,0.0325,0.046875,null
1993-08-03,0.058125,0.0325,0.0465625,null
1993-08-04,0.05875,0.0321875,0.046875,null
1993-08-05,0.05875,0.0321875,0.0464063,null
1993-08-06,0.05875,0.0321875,0.04625,null
1993-08-09,0.05875,0.0321875,0.04625,null
1993-08-10,0.05875,0.0321875,0.046875,null
1993-08-11,0.05875,0.0321875,0.046875,null
1993-08-12,0.058125,0.0321875,0.046875,null
1993-08-13,0.058125,0.0321875,0.046875,null
1993-08-16,0.05875,0.0296875,0.0473438,null
1993-08-17,0.058125,0.0290625,0.0475,null
1993-08-18,0.058125,0.0290625,0.0475,null
1993-08-19,0.058125,0.0296875,0.046875,null
1993-08-20,0.058125,0.0290625,0.046875,null
1993-08-23,0.058125,0.0290625,0.046875,null
1993-08-24,0.058438,0.0290625,0.046875,null
1993-08-25,0.058438,0.0290625,0.046875,null
1993-08-26,0.058438,0.0284375,0.046875,null
1993-08-27,0.05875,0.0284375,0.0475,null
1993-08-30,0.05875,0.0284375,0.0475,null
1993-08-31,0.05875,0.0284375,0.048125,null
1993-09-01,0.05875,0.0271875,0.048125,null
1993-09-02,0.05875,0.0271875,0.048125,null
1993-09-03,0.05875,0.0275,0.0476563,null
1993-09-06,0.05875,0.026875,0.0475,null
1993-09-07,0.05875,0.026875,0.0478125,null
1993-09-08,0.05875,0.02625,0.0475,null
1993-09-09,0.05875,0.0259375,0.0475,null
1993-09-10,0.05875,0.0265625,0.0475,null
1993-09-13,0.05875,0.0271875,0.0475,null
1993-09-14,0.059063,0.0265625,0.0475,null
1993-09-15,0.059063,0.026875,0.0475,null
1993-09-16,0.059063,0.0265625,0.0475,null
1993-09-17,0.059063,0.0259375,0.0475,null
1993-09-20,0.059063,0.0265625,0.0475,null
1993-09-21,0.05875,0.0253125,0.0475,null
1993-09-22,0.05875,0.0253125,0.046875,null
1993-09-23,0.05875,0.0253125,0.046875,null
1993-09-24,0.05875,0.0253125,0.046875,null
1993-09-27,0.059375,0.025938,0.046875,null
1993-09-28,0.059375,0.025938,0.0467188,null
1993-09-29,0.059375,0.025313,0.0475,null
1993-09-30,0.059063,0.025313,0.0475,null
1993-10-01,0.059375,0.024375,0.046875,null
1993-10-04,0.059063,0.024375,0.04625,null
1993-10-05,0.059063,0.024375,0.04625,null
1993-10-06,0.059063,0.025,0.04625,null
1993-10-07,0.058438,0.025,0.04625,null
1993-10-08,0.058125,0.024375,0.0464063,null
1993-10-11,0.058125,0.024375,0.0465625,null
1993-10-12,0.058125,0.024375,0.04625,null
1993-10-13,0.058125,0.024375,0.0460938,null
1993-10-14,0.0575,0.024375,0.0451563,null
1993-10-15,0.0575,0.024375,0.045,null
1993-10-18,0.057188,0.024375,0.045625,null
1993-10-19,0.056875,0.024375,0.0457813,null
1993-10-20,0.056875,0.024688,0.0457813,null
1993-10-21,0.05625,0.024375,0.0460938,null
1993-10-22,0.055313,0.024375,0.045625,null
1993-10-25,0.055938,0.024375,0.045625,null
1993-10-26,0.05625,0.02375,0.045625,null
1993-10-27,0.056875,0.0240625,0.045625,null
1993-10-28,0.056875,0.0240625,0.045625,null
1993-10-29,0.05625,0.0240625,0.045625,null
1993-11-01,0.0575,0.0234375,0.0460938,null
1993-11-02,0.056875,0.0234375,0.04625,null
1993-11-03,0.056875,0.0234375,0.04625,null
1993-11-04,0.05625,0.0234375,0.046875,null
1993-11-05,0.055938,0.0234375,0.046875,null
1993-11-08,0.05625,0.0234375,0.046875,null
1993-11-09,0.056563,0.0234375,0.04625,null
1993-11-10,0.056406,0.0234375,0.04625,null
1993-11-11,0.056563,0.0234375,0.04625,null
1993-11-12,0.056563,0.0234375,0.0459375,null
1993-11-15,0.05625,0.0234375,0.045625,null
1993-11-16,0.055625,0.0234375,0.0457813,null
1993-11-17,0.055625,0.0234375,0.045625,null
1993-11-18,0.055,0.023438,0.045625,null
1993-11-19,0.055313,0.023125,0.045,null
1993-11-22,0.055625,0.023125,0.045,null
1993-11-23,0.05375,0.023125,0.045625,null
1993-11-24,0.05375,0.023438,0.045625,null
1993-11-25,0.053438,0.0234375,0.0454688,null
1993-11-26,0.053438,0.0228125,0.0454688,null
1993-11-29,0.053438,0.0228125,0.045,null
1993-11-30,0.0525,0.02125,0.045,null
1993-12-01,0.053125,0.02125,0.045,null
1993-12-02,0.052813,0.0190625,0.04375,null
1993-12-03,0.052813,0.0196875,0.04375,null
1993-12-06,0.051875,0.0196875,0.04375,null
1993-12-07,0.0525,0.020313,0.0425,null
1993-12-08,0.052344,0.020313,0.0425,null
1993-12-09,0.0525,0.02,0.040625,null
1993-12-10,0.053125,0.020313,0.04125,null
1993-12-13,0.053438,0.021563,0.04125,null
1993-12-14,0.053438,0.020938,0.041875,null
1993-12-15,0.05375,0.020938,0.041875,null
1993-12-16,0.054063,0.021563,0.041875,null
1993-12-17,0.054063,0.021563,0.0432813,null
1993-12-20,0.054063,0.020313,0.043125,null
1993-12-21,0.054063,0.0203125,0.043125,null
1993-12-22,0.054219,0.0209375,0.0425,null
1993-12-23,0.053438,0.0209375,0.0420313,null
1993-12-24,0.052813,0.0209375,0.041875,null
1993-12-27,0.052813,0.0209375,0.041875,null
1993-12-28,0.052813,0.0209375,0.041875,null
1993-12-29,0.053125,0.0209375,0.041875,null
1993-12-30,0.052813,0.0209375,0.04125,null
1993-12-31,0.05375,0.0209375,0.04125,null
1994-01-03,0.05375,0.0209375,0.04125,null
1994-01-04,0.05375,0.0215625,0.040625,null
1994-01-05,0.05375,0.0215625,0.040625,null
1994-01-06,0.05375,0.0215625,0.0396875,null
1994-01-07,0.05375,0.02125,0.04,null
1994-01-10,0.05375,0.021875,0.040625,null
1994-01-11,0.054063,0.0221875,0.040625,null
1994-01-12,0.054063,0.0221875,0.04,null
1994-01-13,0.054063,0.0221875,0.0396875,null
1994-01-14,0.054063,0.02125,0.0404688,null
1994-01-17,0.054063,0.02125,0.040625,null
1994-01-18,0.054063,0.02125,0.040625,null
1994-01-19,0.053125,0.02125,0.040625,null
1994-01-20,0.053125,0.02125,0.04,null
1994-01-21,0.054063,0.02125,0.040625,null
1994-01-24,0.054063,0.02125,0.040625,null
1994-01-25,0.054063,0.02125,0.040625,null
1994-01-26,0.054063,0.021563,0.040625,null
1994-01-27,0.054063,0.0215625,0.040625,null
1994-01-28,0.054063,0.0221875,0.0407813,null
1994-01-31,0.054063,0.021875,0.0407813,null
1994-02-01,0.05375,0.0221875,0.040625,null
1994-02-02,0.053125,0.0221875,0.040625,null
1994-02-03,0.05375,0.021875,0.040625,null
1994-02-04,0.05375,0.021875,0.04125,null
1994-02-07,0.054375,0.0221875,0.0417188,null
1994-02-08,0.051875,0.0221875,0.041875,null
1994-02-09,0.051875,0.0221875,0.041875,null
1994-02-10,0.051563,0.0221875,0.0425,null
1994-02-11,0.051563,0.0221875,0.0425,null
1994-02-14,0.051563,0.0215625,0.0425,null
1994-02-15,0.051563,0.0215625,0.0425,null
1994-02-16,0.05125,0.0221875,0.0425,null
1994-02-17,0.050781,0.0221875,0.04125,null
1994-02-18,0.050938,0.0221875,0.04125,null
1994-02-21,0.050938,0.0221875,0.04125,null
1994-02-22,0.05125,0.0221875,0.0414063,null
1994-02-23,0.05125,0.0221875,0.0414063,null
1994-02-24,0.051875,0.0221875,0.0417188,null
1994-02-25,0.051875,0.0221875,0.041875,null
1994-02-28,0.05125,0.0234375,0.0417188,null
1994-03-01,0.05125,0.0234375,0.04125,null
1994-03-02,0.05125,0.0228125,0.041875,null
1994-03-03,0.05125,0.0225,0.0414063,null
1994-03-04,0.05125,0.0225,0.0414063,null
1994-03-07,0.050938,0.0225,0.04125,null
1994-03-08,0.050938,0.0228125,0.040625,null
1994-03-09,0.05125,0.0225,0.0407813,null
1994-03-10,0.050781,0.0228125,0.040625,null
1994-03-11,0.050938,0.0228125,0.040625,null
